1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,activation
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,0.010422024875879288
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,0.010632476769387722
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,-1,0.009930218569934368
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,0.010379819199442863
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,-1,1,0.011860658414661884
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,-1,0.010180816054344177
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,0.011208600364625454
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,-1,0.011192651465535164
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,0.01259489357471466
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,0.011455495841801167
-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,0.011382034979760647
-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,0.010682545602321625
-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,1,0.011628931388258934
-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,0.010915486142039299
-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,0.010434317402541637
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,0.009222608059644699
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,0.010131281800568104
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,0.009282917715609074
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,0.008927121758460999
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,0.009712020866572857
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,0.009260516613721848
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,0.009719041176140308
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,0.01014411635696888
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,1,1,0.009993023239076138
-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,0.010712474584579468
-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,0.01063799113035202
-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,0.010895456187427044
-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,0.010239485651254654
-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,0.010043268091976643
-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,0.010821456089615822
-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,0.01122353971004486
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0.011207256466150284
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0.011266198474913836
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0.010362477973103523
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,0.010735603049397469
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,0.01144527830183506
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,0.011956298723816872
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,0.0115649220533669
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,0.01284142304211855
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,0.01206647977232933
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,0.011344765312969685
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,0.01139039359986782
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,0.011084289290010929
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,0.013008587062358856
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0.00959227979183197
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,0.010884654708206654
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,0.009896929375827312
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,0.010659893974661827
