0,1,2,4,5,7,9,10,11,15,16,17,18,19,activation
-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,0.010079805739223957
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0.00941411405801773
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,0.008266888558864594
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0.007920794188976288
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,0.009822860825806856
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,0.009585272520780563
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,0.008882970549166203
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,0.008193903835490346
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,0.00885896198451519
-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,0.009760741144418716
-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,0.009733793325722218
-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,0.010169857181608677
-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,0.00940664547185103
-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,0.01078744512051344
-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,0.009949957951903343
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0.010357163846492767
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,0.009833578020334244
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,0.010228700935840607
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,0.01057948637753725
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,0.009556731209158897
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,0.009298470802605152
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0.00968613475561142
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,0.011633863672614098
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,0.011166142299771309
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,0.010200980119407177
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,0.011364033445715904
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0.009861798491328955
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,0.00959385558962822
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,0.010225363075733185
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,0.009286187589168549
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,0.010743138380348682
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,0.010139003861695528
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,0.009874888695776463
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,0.009398200549185276
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,0.010212300345301628
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,0.00952609721571207
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,0.009648544092973074
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,0.008966730907559395
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,0.01024595694616437
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0.009943353943526745
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,0.008950779214501381
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,0.008938992861658335
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,0.007987319491803646
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0.010335776023566723
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,0.009505152702331543
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,0.009002843406051397
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,0.010157407261431217
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,0.009544877335429192
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,0.008776061702519655
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,0.01096920296549797
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,0.009965986013412476
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,0.00986572727560997
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,0.009555881842970848
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,0.009575892705470324
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,0.009339947253465652
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,0.010550713166594505
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,0.010151484049856663
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,0.009262249805033207
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,0.010599471628665924
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,0.009757031686604023
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,0.008415140211582184
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,0.009679984301328659
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,0.00882745161652565
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,0.008813540451228619
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,0.008819463662803173
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,0.009999953676015139
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,0.008425010368227959
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,0.00879568513482809
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,0.008205140009522438
-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,0.010565284639596939
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,0.009162469301372766
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0.009157431311905384
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,0.008385419845581055
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,0.009991392027586699
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,0.009107215330004692
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,0.009509782306849957
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,0.009492019191384315
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,0.008931378833949566
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0.010980356018990278
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,0.01019899733364582
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,0.009422367438673973
-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,0.009026079904288054
-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,0.011201038956642151
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,0.010262314230203629
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,0.011618322692811489
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,-1,0.01081809913739562
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,0.01020115613937378
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,0.008346771355718374
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,0.007671147119253874
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,0.008286532945930958
