3,4,5,7,8,10,12,13,14,17,activation
-1,-1,1,-1,-1,-1,-1,1,1,-1,0.009324872141910924
-1,-1,1,-1,-1,-1,-1,1,1,1,0.009066105571885903
-1,-1,1,-1,-1,-1,1,-1,-1,-1,0.009995913598686457
-1,-1,1,-1,-1,-1,1,-1,-1,1,0.009707779002686342
-1,-1,1,-1,-1,-1,1,-1,1,-1,0.009804166038520634
-1,-1,1,-1,-1,-1,1,-1,1,1,0.009369842242449522
-1,-1,1,-1,-1,-1,1,1,-1,-1,0.010554007668462064
-1,-1,1,-1,-1,-1,1,1,-1,1,0.010097779178371033
-1,-1,1,-1,-1,-1,1,1,1,-1,0.010122295003384352
-1,-1,1,-1,-1,-1,1,1,1,1,0.009815600700676441
-1,-1,1,-1,-1,1,-1,-1,-1,-1,0.009512801840901374
-1,-1,1,-1,-1,1,-1,-1,-1,1,0.009196953009814024
-1,-1,1,-1,-1,1,-1,-1,1,-1,0.009148491014327322
-1,-1,1,-1,-1,1,-1,-1,1,1,0.008836746774613857
-1,-1,1,-1,-1,1,-1,1,-1,-1,0.009899901691824198
-1,-1,1,-1,-1,1,-1,1,-1,1,0.009619164823864898
-1,-1,1,-1,-1,1,-1,1,1,-1,0.009599447250366211
-1,-1,1,-1,-1,1,-1,1,1,1,0.009311505054172716
-1,-1,1,-1,-1,1,1,-1,-1,-1,0.01020557185014089
-1,-1,1,-1,-1,1,1,-1,-1,1,0.010026771699388821
-1,-1,1,-1,-1,1,1,-1,1,-1,0.01008187241054007
-1,-1,1,-1,-1,1,1,-1,1,1,0.009585386607795954
-1,-1,1,-1,-1,1,1,1,-1,-1,0.010776546492706984
-1,-1,1,-1,-1,1,1,1,-1,1,0.010411176520089308
-1,-1,1,-1,-1,1,1,1,1,-1,0.010358077163497606
-1,-1,1,-1,-1,1,1,1,1,1,0.010253861546516418
-1,-1,1,-1,1,-1,-1,-1,-1,-1,0.00882939768156835
-1,-1,1,-1,1,-1,-1,-1,-1,1,0.008501790774365267
-1,-1,1,-1,1,-1,-1,-1,1,-1,0.008479800075292587
-1,-1,1,-1,1,-1,-1,-1,1,1,0.008195734449795314
-1,-1,1,-1,1,-1,-1,1,-1,-1,0.009332008349398771
-1,-1,1,-1,1,-1,-1,1,-1,1,0.00903442781418562
-1,-1,1,-1,1,-1,-1,1,1,-1,0.008947231962035099
-1,-1,1,-1,1,-1,-1,1,1,1,0.00861708533817104
-1,-1,1,-1,1,-1,1,-1,-1,-1,0.00959937387545194
-1,-1,1,-1,1,-1,1,-1,-1,1,0.009362730570137501
-1,-1,1,-1,1,-1,1,-1,1,-1,0.009211226056019465
-1,-1,1,-1,1,-1,1,-1,1,1,0.009147020289674401
-1,-1,1,-1,1,-1,1,1,-1,-1,0.010063588308791319
-1,-1,1,-1,1,-1,1,1,-1,1,0.009726671235901969
-1,-1,1,-1,1,-1,1,1,1,-1,0.009784075574806103
-1,-1,1,-1,1,-1,1,1,1,1,0.009472075228889784
-1,-1,1,-1,1,1,-1,-1,-1,-1,0.009191784800754653
-1,-1,1,-1,1,1,-1,-1,-1,1,0.008845428851517763
-1,-1,1,-1,1,1,-1,-1,1,-1,0.008832355844788253
-1,-1,1,-1,1,1,-1,-1,1,1,0.008562669665976004
-1,-1,1,-1,1,1,-1,1,-1,-1,0.009609931995245543
-1,-1,1,-1,1,1,-1,1,-1,1,0.009219719213433564
-1,-1,1,-1,1,1,-1,1,1,-1,0.009222205961123109
-1,-1,1,-1,1,1,-1,1,1,1,0.008877524041703768
-1,-1,1,-1,1,1,1,-1,-1,-1,0.009877707692794502
-1,-1,1,-1,1,1,1,-1,-1,1,0.009638871066272259
-1,-1,1,-1,1,1,1,-1,1,-1,0.009581167147391371
-1,-1,1,-1,1,1,1,-1,1,1,0.009270121809095144
-1,-1,1,-1,1,1,1,1,-1,-1,0.010199769061397423
-1,-1,1,-1,1,1,1,1,-1,1,0.010092437474264039
-1,-1,1,-1,1,1,1,1,1,-1,0.010029069148004055
-1,-1,1,-1,1,1,1,1,1,1,0.009651714625457922
-1,-1,1,1,-1,-1,-1,-1,-1,-1,0.009661674499511719
-1,-1,1,1,-1,-1,-1,-1,-1,1,0.009325497425519504
-1,-1,1,1,-1,-1,-1,-1,1,-1,0.009376130266381162
-1,-1,1,1,-1,-1,-1,-1,1,1,0.009118316695094109
-1,-1,1,1,-1,-1,-1,1,-1,-1,0.010082085151225328
-1,-1,1,1,-1,-1,-1,1,-1,1,0.009887029924853281
-1,-1,1,1,-1,-1,-1,1,1,-1,0.009801285873566355
-1,-1,1,1,-1,-1,-1,1,1,1,0.009630885241287095
-1,-1,1,1,-1,-1,1,-1,-1,-1,0.010551822930574417
-1,-1,1,1,-1,-1,1,-1,-1,1,0.010167123167775571
-1,-1,1,1,-1,-1,1,-1,1,-1,0.010170167591422797
-1,-1,1,1,-1,-1,1,-1,1,1,0.009855509386397898
-1,-1,1,1,-1,-1,1,1,-1,-1,0.010825809091329575
-1,-1,1,1,-1,-1,1,1,-1,1,0.01060490496456623
-1,-1,1,1,-1,-1,1,1,1,-1,0.010695664398372173
-1,-1,1,1,-1,-1,1,1,1,1,0.010272035840898752
-1,-1,1,1,-1,1,-1,-1,-1,-1,0.009928698535077274
-1,-1,1,1,-1,1,-1,-1,-1,1,0.009591680866750803
-1,-1,1,1,-1,1,-1,-1,1,-1,0.009567193263633684
-1,-1,1,1,-1,1,-1,-1,1,1,0.009333011927083135
-1,-1,1,1,-1,1,-1,1,-1,-1,0.010354587808251381
-1,-1,1,1,-1,1,-1,1,-1,1,0.010094825527630746
-1,-1,1,1,-1,1,-1,1,1,-1,0.010032800771296025
-1,-1,1,1,-1,1,-1,1,1,1,0.009743684514736136
-1,-1,1,1,-1,1,1,-1,-1,-1,0.010773621571178619
-1,-1,1,1,-1,1,1,-1,-1,1,0.010443671420216561
-1,-1,1,1,-1,1,1,-1,1,-1,0.010405261379977068
-1,-1,1,1,-1,1,1,-1,1,1,0.010090638375417753
