4,6,9,11,12,14,15,16,17,18,19,activation
-1,-1,1,-1,-1,1,1,-1,1,1,-1,0.011365737972988023
-1,-1,1,-1,-1,1,1,-1,1,1,1,0.011745680589228868
-1,-1,1,-1,-1,1,1,1,-1,-1,-1,0.010399040300399065
-1,-1,1,-1,-1,1,1,1,-1,-1,1,0.010970373405143619
-1,-1,1,-1,-1,1,1,1,-1,1,-1,0.009996771812438965
-1,-1,1,-1,-1,1,1,1,-1,1,1,0.0103239044547081
-1,-1,1,-1,-1,1,1,1,1,-1,-1,0.011299971723929048
-1,-1,1,-1,-1,1,1,1,1,-1,1,0.011564388521946967
-1,-1,1,-1,-1,1,1,1,1,1,-1,0.01071134046651423
-1,-1,1,-1,-1,1,1,1,1,1,1,0.011193863581866026
-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0.009776190109550952
-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,0.009979021921753883
-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,0.009014226729050279
-1,-1,1,-1,1,-1,-1,-1,-1,1,1,0.009413284560044607
-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0.01050646137446165
-1,-1,1,-1,1,-1,-1,-1,1,-1,1,0.01094026304781437
-1,-1,1,-1,1,-1,-1,-1,1,1,-1,0.009917007759213448
-1,-1,1,-1,1,-1,-1,-1,1,1,1,0.010103017091751099
-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,0.00935621140524745
-1,-1,1,-1,1,-1,-1,1,-1,-1,1,0.009477895684540272
-1,-1,1,-1,1,-1,-1,1,-1,1,-1,0.00862102024257183
-1,-1,1,-1,1,-1,-1,1,-1,1,1,0.008995700627565384
-1,-1,1,-1,1,-1,-1,1,1,-1,-1,0.009899435032691275
-1,-1,1,-1,1,-1,-1,1,1,-1,1,0.01010896757777248
-1,-1,1,-1,1,-1,-1,1,1,1,-1,0.009383116072664658
-1,-1,1,-1,1,-1,-1,1,1,1,1,0.009792149439454079
-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,0.010028575413993426
-1,-1,1,-1,1,-1,1,-1,-1,-1,1,0.010398628500600656
