0,1,2,4,6,7,12,13,14,15,18,19,activation
-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0.011691065970808268
-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,0.01227489486336708
-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,0.011617012632389864
-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0.011317465454339981
-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,0.011708421632647514
-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,0.010729529429227114
-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,0.01101518701761961
-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,0.011013994365930558
-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,0.011651578824967146
-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,0.010441747028380632
-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,0.010609143413603306
-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,0.0108181182295084
-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,0.01127353310585022
-1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,0.009804030880331993
-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,0.010437081257502237
-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,0.01087808609008789
-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,0.011587004798154036
-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,0.010232288390398026
-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,0.010496860990921656
-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,0.01064905213812987
-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,0.011318291537463665
-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,0.009923159144818783
-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,0.010148280765861273
-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,0.010457342490553856
-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,0.010702099185436964
-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,0.00944516621530056
-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,0.010257488116621971
-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,0.010014737723395228
-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,0.010371902491897345
-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,0.009105327228705088
