0,1,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19,activation
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,0.009572068229317665
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,0.009237266145646572
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,0.009764038026332855
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,0.011537070386111736
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,0.010801359079778194
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,0.009974726475775242
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,0.00904699694365263
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,0.010672074742615223
-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,-1,1,0.01020473102107644
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,0.009765301831066608
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,0.011145473457872868
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,0.010708563961088657
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,0.009989655576646328
-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,0.01072473544627428
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.010553453117609024
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,0.010484457015991211
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,0.01197129487991333
-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,0.011265221051871777
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,0.01023896038532257
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,0.010249386541545391
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,0.009769518859684467
-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,0.010738355107605457
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,0.011492559686303139
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,0.010179219767451286
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,0.010948996059596539
-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,0.01116938702762127
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,0.010290914215147495
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,0.009506048634648323
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,0.011221022345125675
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,1,1,1,1,0.010488037951290607
-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,0.01122039183974266
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0.010973420925438404
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,0.010657388716936111
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,0.010955411940813065
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0.011334063485264778
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,0.010988835245370865
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,0.011999587528407574
-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,0.012140867300331593
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,0.010148031637072563
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,0.009940794669091702
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,0.010158457793295383
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0.010022944770753384
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,0.011046799831092358
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,0.011101720854640007
-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,0.011534844525158405
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,0.011275768280029297
-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,0.010604950599372387
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,0.01101074181497097
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,0.010020294226706028
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,0.012217546813189983
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,0.012139780446887016
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,0.010586518794298172
-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,0.011514199897646904
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,0.010673176497220993
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,0.011741525493562222
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,0.011701726354658604
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,1,0.011704454198479652
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,0.012256799265742302
-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,1,0.011920341290533543
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0.011489969678223133
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1,-1,0.009681660681962967
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,0.009672604035586119
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,0.012033858336508274
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,0.01047151442617178
-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,0.011394812725484371
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,0.011403510347008705
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,0.010963561944663525
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,1,0.011555217206478119
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,1,0.010877762921154499
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,0.011909399647265673
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,0.010824689641594887
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,0.011908160522580147
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,0.011686067096889019
-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,0.012086977250874043
-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,-1,0.011255263350903988
-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,0.01088173408061266
-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,0.010105638764798641
-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,-1,0.0118478424847126
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.010893571190536022
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,0.010707613080739975
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0.009723209775984287
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0.010167831555008888
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,0.010100491344928741
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0.010578006505966187
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,0.009973145090043545
-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0.010729053057730198
-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,0.00894734263420105
-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,0.0094080101698637
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,0.009329820051789284
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,0.00900336168706417
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0.008819995447993279
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,0.011422388255596161
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,0.010276996530592442
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,0.009243126958608627
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,0.009019020013511181
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,0.010511176660656929
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,0.009726311080157757
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0.011332489550113678
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,0.010544585064053535
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,0.009890614077448845
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,0.010743845254182816
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,-1,0.00885231513530016
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0.011313427239656448
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,0.009752602316439152
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0.010815028101205826
-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,0.009893358685076237
